address,lon,lat,name,city,district,town,encode
嘉定区南新路626弄,121.22406140825892,31.435627746367119,锦园小区,上海市,嘉定区,徐行镇,0210602003
嘉定区南翔镇新丰村,121.30820532605637,31.326740169883139,新丰村,上海市,嘉定区,南翔镇,0210605014
嘉定区南翔镇永丰村,121.29029464130677,31.306628153242273,南翔秀城·翔丰雅苑,上海市,嘉定区,南翔镇,0210605015
嘉定区南翔镇管弄村,121.32943524966533,31.32243027186007,阳光苑-11幢,上海市,嘉定区,南翔镇,0210605016
嘉定区南翔镇红翔村,121.32093853716866,31.290819268679507,安居时代广场,上海市,嘉定区,南翔镇,0210605017
嘉定区南苑一村,121.25632243369987,31.378486251930313,南苑一村,上海市,嘉定区,嘉定工业区,0210610006
嘉定区南苑七村,121.25718193241181,31.372756049520925,南苑七村,上海市,嘉定区,嘉定工业区,0210610007
嘉定区南苑二村,121.25408412586066,31.37758934382183,南苑二村,上海市,嘉定区,嘉定工业区,0210610008
嘉定区南苑五村,121.25749175798221,31.37468159721968,南苑五村1区-17号楼,上海市,嘉定区,嘉定工业区,0210610009
嘉定区南苑八村,121.25210363170283,31.37370734381766,南苑八村,上海市,嘉定区,嘉定工业区,0210610010
嘉定区南辅路8号,121.30869157882893,31.28801851836601,徐家宅,上海市,嘉定区,江桥镇,0210608043
嘉定区博园路2199弄,121.26728795922964,31.26634612281307,马家村,上海市,嘉定区,江桥镇,0210608044
嘉定区博园路422号,121.23120868621852,31.27219675933631,许家村,上海市,嘉定区,安亭镇,0210604015
嘉定区博园路4508号,121.23120868621852,31.27219675933631,许家村,上海市,嘉定区,安亭镇,0210604015
嘉定区博园路7578号,121.17659835867264,31.287864530207754,上海国际汽车城大厦,上海市,嘉定区,安亭镇,0210604016
嘉定区博园路8200弄,121.16318773537528,31.286140863860277,日月光伯爵湾,上海市,嘉定区,安亭镇,0210604017
嘉定区博园路888号,121.21196482626157,31.2706070669697,虬泾桥农民小区,上海市,嘉定区,安亭镇,0210604018
